groupId,artifactId,version,classifier,included-log4j-core-version,source
org.wicketstuff,wicketstuff-gmap3,9.1.0,,2.13.3,directDependency
org.wicketstuff,wicketstuff-gmap3,8.8.0,,2.13.2,directDependency
org.wicketstuff,wicketstuff-offline-mode,9.1.0,,2.13.3,directDependency
org.wicketstuff,wicketstuff-offline-mode,8.10.0,,2.13.3,directDependency
org.wicketstuff,wicketstuff-gmap3,9.0.0,,2.13.3,directDependency
org.wicketstuff,wicketstuff-jamon,8.9.0,,2.13.3,directDependency
org.wicketstuff,wicketstuff-gmap3,8.9.0,,2.13.3,directDependency
org.wicketstuff,wicketstuff-jamon,8.11.0,,2.14.0,directDependency
org.wicketstuff,wicketstuff-jamon,8.10.0,,2.13.3,directDependency
org.wicketstuff,wicketstuff-nashorn,9.1.0,,2.13.3,directDependency
org.wicketstuff,wicketstuff-jamon,9.0.0,,2.13.3,directDependency
org.wicketstuff,wicketstuff-openlayers3,9.1.0,,2.13.3,directDependency
org.wicketstuff,wicketstuff-jamon,8.8.0,,2.13.2,directDependency
org.wicketstuff,wicketstuff-nashorn,8.11.0,,2.14.0,directDependency
org.wicketstuff,wicketstuff-openlayers3,8.9.0,,2.13.3,directDependency
org.wicketstuff,wicketstuff-openlayers3,9.3.0,,2.14.1,directDependency
org.wicketstuff,wicketstuff-jamon,9.4.0,,2.14.1,directDependency
org.wicketstuff,wicketstuff-openlayers3,8.12.0,,2.14.1,directDependency
org.wicketstuff,wicketstuff-offline-mode,9.2.0,,2.14.0,directDependency
org.wicketstuff,wicketstuff-nashorn,8.10.0,,2.13.3,directDependency
org.wicketstuff,wicketstuff-offline-mode,9.4.0,,2.14.1,directDependency
org.wicketstuff,wicketstuff-nashorn,9.0.0,,2.13.3,directDependency
org.wicketstuff,wicketstuff-jamon,9.2.0,,2.14.0,directDependency
org.wicketstuff,wicketstuff-offline-mode,8.11.0,,2.14.0,directDependency
org.wicketstuff,wicketstuff-openlayers3,8.11.0,,2.14.0,directDependency
org.wicketstuff,wicketstuff-gmap3,9.3.0,,2.14.1,directDependency
org.wicketstuff,wicketstuff-gmap3,8.11.0,,2.14.0,directDependency
org.wicketstuff,wicketstuff-nashorn,9.4.0,,2.14.1,directDependency
org.wicketstuff,wicketstuff-offline-mode,9.0.0,,2.13.3,directDependency
org.wicketstuff.foundation,wicket-foundation-core,8.11.0,,2.14.0,directDependency
org.wicketstuff.foundation,wicket-foundation-core,8.10.0,,2.13.3,directDependency
org.wicketstuff.foundation,wicket-foundation-core,9.0.0,,2.13.3,directDependency
org.wicketstuff.foundation,wicket-foundation-core,8.9.0,,2.13.3,directDependency
org.wicketstuff.foundation,wicket-foundation-core,8.8.0,,2.13.2,directDependency
org.wicketstuff.foundation,wicket-foundation-core,8.13.0,,2.14.1,directDependency
org.wicketstuff.foundation,wicket-foundation-core,9.2.0,,2.14.0,directDependency
org.wicketstuff.foundation,wicket-foundation-core,9.3.0,,2.14.1,directDependency
org.wicketstuff.foundation,wicket-foundation-core,8.12.0,,2.14.1,directDependency
org.wicketstuff.foundation,wicket-foundation-core,9.1.0,,2.13.3,directDependency
org.wicketstuff.foundation,wicket-foundation-core,9.4.0,,2.14.1,directDependency
org.wing4j.toolkit,wing4j-toolkit-cli,1.0.2,jar-with-dependencies,2.7,rebundledDependency
org.wordinator,wordinator,1.0.4,,2.14.0,directDependency
org.wso2.am.microgw,org.wso2.micro.gateway.core,3.1.1,,2.13.3,directDependency
org.wso2.am.microgw,org.wso2.micro.gateway.enforcer,4.0.0-m8,,2.13.3,directDependency
org.wso2.am.microgw,org.wso2.micro.gateway.core,3.2.0,,2.13.3,directDependency
org.wso2.am.microgw,org.wso2.micro.gateway.enforcer,4.0.0-m9,,2.13.3,directDependency
org.wso2.am.microgw,mgw-jwt-generator,3.2.0-alpha,,2.13.3,directDependency
org.wso2.am.microgw,org.wso2.micro.gateway.core,3.2.0-alpha,,2.13.3,directDependency
org.wso2.am.microgw,mgw-jwt-generator,3.2.2,,2.13.3,directDependency
org.wso2.am.microgw,test,4.0.0-m9,,2.13.3,directDependency
org.wso2.am.microgw,org.wso2.micro.gateway.core,3.2.2,,2.13.3,directDependency
org.wso2.am.microgw,test,4.0.0-m8,,2.13.3,directDependency
org.wso2.am.microgw,mgw-jwt-generator,3.2.0,,2.13.3,directDependency
org.wso2.carbon.analytics-common,org.wso2.carbon.event.output.adapter.core,5.2.29,,2.12.0,directDependency
org.wso2.carbon.analytics-common,org.wso2.carbon.event.output.adapter.core,5.2.33,,2.12.0,directDependency
org.wso2.carbon.analytics-common,org.wso2.carbon.databridge.agent,5.2.34,,2.12.0,directDependency
org.wso2.carbon.analytics-common,org.wso2.carbon.event.output.adapter.core,5.2.28,,2.12.0,directDependency
org.wso2.carbon.analytics-common,org.wso2.carbon.event.output.adapter.core,5.2.31,,2.12.0,directDependency
org.wso2.carbon.analytics-common,org.wso2.carbon.databridge.agent,5.2.29,,2.12.0,directDependency
org.wso2.carbon.analytics-common,org.wso2.carbon.event.output.adapter.core,5.2.34,,2.12.0,directDependency
org.wso2.carbon.analytics-common,org.wso2.carbon.databridge.agent,5.2.26,,2.12.0,directDependency
org.wso2.carbon.analytics-common,org.wso2.carbon.event.output.adapter.core,5.2.35,,2.12.0,directDependency
org.wso2.carbon.analytics-common,org.wso2.carbon.databridge.agent,5.2.31,,2.12.0,directDependency
org.wso2.carbon.analytics-common,org.wso2.carbon.event.output.adapter.core,5.2.26,,2.12.0,directDependency
org.wso2.carbon.analytics-common,org.wso2.carbon.databridge.agent,5.2.33,,2.12.0,directDependency
org.wso2.carbon.analytics-common,org.wso2.carbon.databridge.agent,5.2.32,,2.12.0,directDependency
org.wso2.carbon.analytics-common,org.wso2.carbon.databridge.agent,5.2.30,,2.12.0,directDependency
org.wso2.carbon.analytics-common,org.wso2.carbon.event.output.adapter.core,5.2.30,,2.12.0,directDependency
org.wso2.carbon.analytics-common,org.wso2.carbon.event.output.adapter.core,5.2.32,,2.12.0,directDependency
org.wso2.carbon.analytics-common,org.wso2.carbon.databridge.agent,5.2.27,,2.12.0,directDependency
org.wso2.carbon.analytics-common,org.wso2.carbon.event.output.adapter.core,5.2.27,,2.12.0,directDependency
org.wso2.carbon.analytics-common,org.wso2.carbon.databridge.agent,5.2.28,,2.12.0,directDependency
org.wso2.carbon.analytics-common,org.wso2.carbon.databridge.agent,5.2.35,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.162,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.60,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.99,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.17.87,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.33,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.148,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.6,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.19.58,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.19.0,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.22,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.189,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.201,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.62,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.20.136,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.17.63,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.38,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.108,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.123,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.8,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.115,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.18.160,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.15,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.160,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.120,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.155,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.145,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.18.82,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.18.127,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.192,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.19.5,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.17.93,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.225,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.20,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.20.152,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.134,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.3,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.19.12,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.68,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.18.64,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.129,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.18.29,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.74,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.49,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.123,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.162,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.160,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.104,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.233,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.234,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.97,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.111,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.220,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.18.219,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.20.130,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.25,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.155,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.152,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.160,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.85,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.147,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.178,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.219,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.20.153,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.32,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.109,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.18.222,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.186,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.18.207,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.97,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.17.69,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.20.134,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.17.88,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.20.12,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.20.25,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.29,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.20.117,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.222,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.177,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.9,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.19.21,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.116,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.46,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.91,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.20.106,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.17.63,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.17.70,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.92,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.77,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.37,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.37,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.8,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.4,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.19.56,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.123,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.20.146,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.108,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.55,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.18.89,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.40,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.131,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.19.25,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.104,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.213,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.158,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.45,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.101,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.106,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.entitlement.endpoint,5.20.1,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.66,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.91,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.180,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.116,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.167,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.131,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.75,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.62,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.102,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.20.128,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.19.48,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.55,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.212,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.111,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.47,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.153,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.40,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.19.55,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.78,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.132,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.58,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.138,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.149,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.102,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.19.31,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.17.112,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.24,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.34,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.144,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.18.8,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.109,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.111,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.83,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.45,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.161,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.17.85,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.114,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.135,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.19.56,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.1,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.22,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.69,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.36,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.20.110,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.18.212,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.233,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.0,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.147,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.159,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.67,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.99,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.151,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.77,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.131,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.84,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.22,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.59,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.18.134,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.132,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.18.190,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.139,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.123,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.19.5,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.141,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.227,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.19.17,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.18.156,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.144,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.96,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.151,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.189,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.25,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.191,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.21,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.84,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.146,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.55,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.143,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.174,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.205,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.146,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.13,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.87,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.19.10,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.18.170,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.115,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.79,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.96,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.18.90,,2.12.0,directDependency
